[EDG2007] 318                        13.0142 27.829
GMP 3942                             12.9814 27.795
GMP 2311                             13.0174 28.0264
GMP 2303                             13.0177 27.9806
GMP 4165                             12.9762 27.9397
GMP 2307                             13.0176 28.015
GMP 3743                             12.9853 28.2111
GMP 3979                             12.9807 27.8053
GMP 3344                             12.993 28.2539
[CG99] SA1656-33                     12.9833 27.7681
IC 3946                              12.9802 27.8102
GMP 4148                             12.9764 28.0486
GMP 3399                             12.992 27.7083
GMP 3241                             12.9946 28.2592
GMP 2432                             13.0138 28.1481
[APS2006] 46037                      12.9766 28.0643
GMP 2394                             13.015 27.8363
SDSSCGB 60268.3                      12.9768 28.0711
GMP 2772                             13.0053 28.2381
GMP 3452                             12.991 28.2506
[CG99] SA1656-44                     12.9851 27.7458
GMP 2288                             13.0181 27.9708
GMP 2287                             13.0182 27.9819
SDSSCGB 60268.2                      12.9764 28.0642
GMP 3458                             12.9909 28.2524
GMP 3887                             12.9825 27.7703
SDSSCGB 60268.4                      12.9766 28.0717
GMP 3478                             12.9905 28.2518
[EDG2007] 366                        12.985 27.7446
[EDG2007] 428                        13.014 27.8104
GMP 4186                             12.9757 27.9311
[EDG2007] 675                        12.9828 27.7659
GMP 2297                             13.0179 28.0389
[CG99] SA1656-101                    13.0011 28.2597
[EDG2007] 278                        12.9835 27.7576
GMP 2366                             13.0159 28.1136
[EDG2007] 376                        13.016 27.8489
GMP 3373                             12.9922 28.2607
GMP 2273                             13.0186 27.9828
GMP 3221                             12.995 28.2675
LEDA 44835                           13.0152 27.8231
GMP 2267                             13.0187 27.9981
GMP 4074                             12.9782 27.8281
GMP 3917                             12.9818 28.1933
[CG99] SA1656-113                    13.0181 28.0597
GMP 4087                             12.9779 27.8319
[EDG2007] 714                        13.0123 27.7715
[EDG2007] 721                        12.9841 27.7415
GMP 2268                             13.0187 27.9339
GMP 3700                             12.9861 27.7244
[EDG2007] 217                        12.9808 27.7791
GMP 2320                             13.0172 28.1014
GMP 3886                             12.9826 27.7523
GMP 2277                             13.0185 27.8997
[CG99] SA1656-88                     12.9794 28.1694
GMP 2349                             13.0164 28.1289
GMP 4116                             12.9773 27.8321
[EDG2007] 272                        12.9813 27.763
GMP 2359                             13.0162 28.1373
GMP 3360                             12.9925 28.2748
GMP 4207                             12.9754 27.884
[CG99] SA1656-91                     12.9988 28.2806
GMP 4051                             12.9789 27.7969
GMP 3345                             12.9929 28.2771
GMP 3881                             12.9825 28.2147
GMP 2239                             13.0196 28.0044
GMP 4047                             12.9789 27.7944
GMP 3754                             12.985 28.239
GMP 2343                             13.0165 28.1356
GMP 4109                             12.9772 28.1375
GMP 3190                             12.9957 28.2836
GMP 2269                             13.0187 28.0742
GMP 3631                             12.9876 28.2593
[HVH2010] Comai J125845.906+274655.9012.9794 27.7822
GMP 2226                             13.0198 27.9544
GMP 2410                             13.0146 27.7856
GMP 3755                             12.9851 28.2432
GMP 4277                             12.9738 27.9983
GMP 3670                             12.9867 28.255
SDSS J125845.26+274655.0             12.9792 27.782
GMP 3490                             12.9902 28.2744
[HVH2010] Comai J125845.297+274650.7512.9792 27.7808
[EDG2007] 464                        12.9834 27.7306
GMP 2227                             13.0198 28.0387
GMP 2262                             13.0191 27.8847
GMP 2253                             13.0192 27.8861
GMP 4247                             12.9746 27.8808
GMP 4216                             12.9753 27.8554
FOCA 0728-558                        12.9748 28.0881
GMP 3904                             12.9821 28.2253
GMP 2280                             13.0184 28.1126
[EDG2007] 673                        13.0143 27.7677
GMP 4250                             12.9746 27.8725
[CG99] SA1656-80                     12.9776 28.1653
GMP 2197                             13.0206 27.9778
GMP 2712                             13.0063 28.2714
GMP 4295                             12.9733 28.047
GMP 4251                             12.9745 28.0974
GMP 2192                             13.0208 28.0164
GMP 3609                             12.9878 28.2761
GMP 3867                             12.9829 28.2411
GMP 3620                             12.9876 28.2761
GMP 4275                             12.9739 28.0819
GMP 2178                             13.021 27.9822
GMP 3912                             12.982 28.2341
[CG99] SA1656-23                     12.9794 27.7569
GMP 2183                             13.0209 27.9292
GMP 2190                             13.0208 28.0392
[CG99] SA1656-25                     12.9808 27.7375
GMP 4097                             12.9776 27.7811
NGP9 F323-1044617                    12.9892 27.6694
GMP 3984                             12.9804 28.2259
GMP 3689                             12.9861 28.2761
GMP 4046                             12.979 27.7504
[CG99] SA1656-24                     12.9797 27.7403
GMP 4072                             12.9782 27.7586
GMP 3665                             12.9868 28.2856
[APD2000] J130007.6+281825           13.002 28.3067
GMP 4326                             12.9723 27.9053
GMP 2163                             13.0214 28.0608
GMP 4350                             12.9716 27.9808
[APD2000] J130019.7+281748           13.0055 28.2968
[APD2000] J130037.2+281601           13.0103 28.2667
GMP 2568                             13.0102 28.2686
GMP 3524                             12.9895 28.3044
NGP9 F323-0988259                    13.0173 27.7753
GMP 2316                             13.0173 27.7754
GMP 3927                             12.9816 28.2553
GMP 4184                             12.9758 27.7847
GMP 4208                             12.9753 28.1686
GMP 2706                             13.0065 27.6633
GMP 3694                             12.9861 28.2919
GMP 4144                             12.9766 27.7669
GMP 2689                             13.0069 28.2978
GMP 3872                             12.9829 27.6897
GMP 3834                             12.9836 27.6844
GMP 4038                             12.9791 28.2337
GMP 4304                             12.9729 27.8436
GMP 2109                             13.0227 28.0297
GMP 2553                             13.0106 27.6872
GMP 2110                             13.0227 28.0339
GMP 3556                             12.9889 27.6506
GMP 2142                             13.0219 27.8811
GMP 4361                             12.9714 27.9003
[APD2000] J130009.4+281911           13.0026 28.3197
GMP 4212                             12.9753 27.7822
GMP 2103                             13.0228 28.0397
GMP 4377                             12.9709 27.92
GMP 4287                             12.9736 28.1466
GMP 4352                             12.9715 28.0809
GMP 4182                             12.9757 28.1914
GMP 3672                             12.9867 27.6569
GMP 3954                             12.9811 28.2628
GMP 3880                             12.9827 27.6836
GMP 2113                             13.0227 28.0653
GMP 2425                             13.0141 28.2506
GMP 3919                             12.9818 28.2738
[APD2000] J130105.1+281149           13.0181 28.1968
GMP 4386                             12.9706 27.9117
GMP 4007                             12.9799 28.2559
GMP 8103                             12.9798 28.2556
GMP 2265                             13.0187 27.7747
GMP 4260                             12.9742 28.1742
LEDA 44879                           13.0199 27.7958
2XMM J125954.5+282015                12.9985 28.3379
GMP 2118                             13.0226 28.0908
GMP 4404                             12.9702 27.9125
